"","county","id","odate","capacity.KW","rotor.diameter.m","hub.heigh.m","Manufacture","Type.designation","county.no","Type.of.location","Cadastral.district","Cadastral.no","X.east.coordinate","Y.north.coordinate","Distribution.company.number","Type.of.connection","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","ddate","eastWest","fullLoad","scrapped","time","survival","under100","under150","under450","InstallYear"
"1153","Guldborgsund","w570714700000106118",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  674240.4,  6049650.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1154","Guldborgsund","w570714700000011986",1998-12-14, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Tåderup, Tingsted","5a",  688165.7,  6077678.3,"192200","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 104459,1350712,1523116,1291088,1482218,1304977, 1432071, 1307046,1234606, 1463533,1569796, 1324850, 1266945, 1466116,NA,"east",1838.99533,0, 4978, 4978+,0,0,0,"1998"
"1155","Guldborgsund","w570714700000008399",1989-04-12, 150, 23.00, 24.00,"BONUS","150/30 kW",376,"LAND","Bruserup By, Væggerløse","7e",  686333.6,  6061646.5,"166071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 156390, 372456, 310666, 355188, 277342, 382560, 340208, 273940, 299748, 362559, 298013, 318277, 271645, 314355, 192958,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-20,"east",2142.02923,1, 5335, 5335 ,0,1,0,"1989"
"1156","Guldborgsund","w570714700000012037",1998-11-04, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Forneby By, Engestofte","6",  664424.5,  6072867.9,"192207","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 226492,1330366,1433571, 784496, 668023,1236787, 1330440, 1263933,1132424, 1399879,1454151, 1236067, 1207944, 1455917,NA,"east",1608.67567,0, 5018, 5018+,0,0,0,"1998"
"1157","Guldborgsund","w570714700000009778",1994-12-22, 500, 39.00, 40.50,"Vestas","V 39-500",376,"LAND","Tårs By, Tårs","9 m.fl",  669800.6,  6081306.8,"182387","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  38550,1130100, 834270, 949890,1074211, 864211, 941683, 829522, 891825, 827958,  909377,  869680, 766311, 1034500, 937641,  842288,  852635,  889841,NA,"east",1819.51275,0, 6431, 6431+,0,0,0,"1994"
"1158","Guldborgsund","w570714700000012020",1998-11-04, 750, 48.00, 46.00,"NEG Micon","NM 750-200",376,"LAND","Engestofte By Og Sogn","6a",  664218.7,  6072895.5,"192206","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 219364,1334175,1437399,1208570,1362302,1236306, 1362677, 1262645,1158918, 1413788,1512355, 1252833, 1227238, 1361762,NA,"east",1752.13400,0, 5018, 5018+,0,0,0,"1998"
"1159","Guldborgsund","w570714700000008290",1988-12-27, 200, 24.00, 30.00,"Danwind","DW 24 C-Danwind",376,"LAND","Hasselø By, Væggerløse","3a,4a",  686456.7,  6068001.4,"165255","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 196324, 398275, 295700, 364975, 296850, 372800, 339400, 274575, 300350, 304427, 277425, 326371, 265672, 279175,NA,   85969,  247812, 251336,  242062, 359044,  266003,  259521,  336797,NA,"east",1511.83278,0, 8617, 8617+,0,0,1,"1988"
"1160","Guldborgsund","w570714700000013423",1999-12-23, 660, 47.00, 45.00,"Vestas","V 47",376,"LAND","Orupgaard Hvg, Sønder-Kirkeby","3a",  689527.3,  6073870.7,"194251","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329162,1116743,1337224,1142710, 1302117, 1205233,1119399, 1405931,1408904, 1174191, 1124494, 1334879,NA,"east",1869.23424,0, 4604, 4604+,0,0,0,"1999"
"1161","Guldborgsund","w570714700000106323",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  676014.5,  6047972.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1162","Guldborgsund","w570714700000011108",1998-03-04, 600, 42.00, 35.00,"BONUS","150/30 kW",376,"LAND","Væggerløse","11a",  687122.0,  6066162.2,"190689","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126904,1269697,1304012,1158626,1291134,1139374, 1295679, 1170366,1125248, 1412265,1273149, 1155016, 1111727, 1151519,NA,"east",2042.54069,0, 5263, 5263+,0,0,0,"1998"
"1163","Guldborgsund","w570714700000007521",1987-04-27,  99, 18.00, 20.00,"Wincon","W 99 kW",376,"LAND","Stubberup By, Herritslev","9c",  672301.7,  6060578.5,"158509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 97138, 300000, 237990, 236220, 175755, 226650, 201240, 269490, 232980, 194760, 204375, 230273, 205715, 196828, 138278, 129012,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-16,"east",2200.97691,1, 5712, 5712 ,1,0,0,"1987"
"1164","Guldborgsund","w570714700000106675",2003-12-22, 900, 52.00, 49.00,"NEG Micon","NM 52/900",376,"LAND","Bruserup By, Væggerløse","7l",  687343.0,  6060786.6,"2123019","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  21336, 2097956, 1971298,1906777, 2344195,2379645, 2013316, 1954823, 2315539,NA,"east",2328.25556,0, 3144, 3144+,0,0,0,"2000"
"1165","Guldborgsund","w570714700000106378",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  676799.1,  6049780.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1166","Guldborgsund","w570714700000105951",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  672558.9,  6048921.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1167","Guldborgsund","w570714700000105975",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  672595.1,  6047959.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1168","Guldborgsund","w570714700000106514",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  677751.9,  6047256.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1169","Guldborgsund","w570714700000106002",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  672649.7,  6046514.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1170","Guldborgsund","w570714700000106156",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  674314.2,  6047724.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1171","Guldborgsund","w570714700000002090",1994-05-01, 450, 37.00, 35.00,"BONUS","MK lll",376,"LAND","Uoplyst","3",  682173.1,  6086435.6,"182426","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 518440, 937333, 762333,  77400, 950000, 715667, 823000, 655121, 797708, 749381,  840604,  783075, 699720,  866346, 873434,  738749,  740749,  883202,NA,"east",1668.14167,0, 6666, 6666+,0,0,1,"1994"
"1172","Guldborgsund","w570714700000009389",1992-01-22, 150, 23.00, 30.00,"BONUS","150   - MK lll",376,"LAND","Idestrup","17a",  694045.5,  6068622.7,"178538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 382780, 350280, 443000, 409620, 349120, 364560, 407649, 339465, 378149, 322891, 393684, 330437,  363331,  326113, 306855,  357034, 119138,  271886,  193690,NA,2010-09-14,"east",2287.53412,1, 6810, 6810 ,0,1,1,"1992"
"1173","Guldborgsund","w570714700000012334",1999-04-22, 600, 44.00, 35.00,"BONUS","600 kW",376,"LAND","Væggerløse","4a",  685713.8,  6062355.1,"192929","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 853381,1419254,1176757,1319219,1166306, 1350060, 1225756,1192590, 1469580,1509813, 1237341, 1191645, 1437528,NA,"east",2160.35167,0, 4849, 4849+,0,0,0,"1999"
"1174","Guldborgsund","w570714700000012358",1999-04-22, 600, 44.00, 35.00,"BONUS","600 kW",376,"LAND","Væggerløse","5a",  685229.8,  6061411.5,"192932","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 872584,1481338,1266137,1422175,1220533, 1392603, 1298872,1283842, 1548920, 957469, 1323504, 1224618, 1546458,NA,"east",2184.85015,0, 4849, 4849+,0,0,0,"1999"
"1175","Guldborgsund","w570714700000008597",1989-10-17, 150, 28.00, 31.00,"Wind World","W 2700-150",376,"LAND","Tårs By, Tårs","9",  669480.4,  6081372.0,"169661","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  72020, 379000, 358840, 389800, 317780, 423420, 402060, 319340, 364040, 398072, 327130, 340427, 278788, 334912, 312811,  342432,  328854, 295909,  337663, 350279,  323458,  323323,  329214,NA,"east",2301.05968,0, 8323, 8323+,0,1,1,"1989"
"1176","Guldborgsund","w570714700000105920",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  672504.1,  6050364.8,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1177","Guldborgsund","w570714700000013454",2000-04-06, 660, 47.00, 45.00,"Vestas","V 47",376,"LAND","Orupgaard Hvg, Sønder-Kirkeby","3a",  689490.5,  6074068.7,"194252","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 732986,1097480,1305413,1122343, 1285844, 1174024,1120989, 1414397,1408323, 1183307, 1153114, 1305245,NA,"east",1858.36879,0, 4499, 4499+,0,0,0,"2000"
"1178","Guldborgsund","w570714700000010682",1997-05-30, 600, 44.00, 44.00,"NEG Micon","NM 1800-600/150",376,"LAND","Agerup, Våbensted","1a",  666217.7,  6073593.6,"184907","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 650937,1631134,1366008,1310232,1211799,1343789,1163922, 1368345, 1315462,1192189, 1495395,1480380, 1291424, 1248045, 1189048,NA,"east",2233.09282,0, 5541, 5541+,0,0,0,"1997"
"1179","Guldborgsund","w570714700000106507",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  677733.2,  6047738.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1180","Guldborgsund","w570714700000011979",1998-12-14, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Nørre-Ørslev","1e",  688772.4,  6077097.1,"192199","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  94756,1454478,1625895,1352022,1610488,1389816, 1508051, 1346634,1302341, 1626522,1665130, 1435326, 1359981, 1523063,NA,"east",1964.07600,0, 4978, 4978+,0,0,0,"1998"
"1181","Guldborgsund","w570714700000007132",1985-09-20,  55, 16.50, 24.00,"BONUS","55 kW-BONUS",376,"LAND","Marrebæk By, Væggerløse","11f",  686627.6,  6062462.5,"154538",NA,NA,NA,NA,NA,NA,NA,NA,NA, 21058,  35000, 35000,  35000, 130148, 142268, 117124, 148550, 128310, 148182, 137503, 100855, 101730, 150030, 113780, 125280,  98920, 117840,  80230,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-20,"east",1995.20856,1, 6635, 6635 ,1,0,0,"1985"
"1182","Guldborgsund","w570714700000007934",1988-05-20, 150, 23.00, 24.50,"BONUS","150 kW",376,"LAND","Riserup, Nørre Vedby","5a,1a",  681753.8,  6087501.0,"163482","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 195100, 330200, 363540, 327060, 354420, 283840, 385140, 342120, 288820, 307540, 364195, 292919, 315173, 268476, 318731, 284460,  314255,  291743, 263517,  296543, 317251,  278375,  276954,  288022,NA,"east",2080.38545,0, 8838, 8838+,0,1,1,"1988"
"1183","Guldborgsund","w570714700000013416",1999-12-23, 660, 47.00, 45.00,"Vestas","V 47",376,"LAND","Orupgaard Hvg, Sønder-Kirkeby","3a",  689564.1,  6073674.2,"194253","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381083,1155795,1343913,1182330, 1375630, 1267816,1165647, 1471878,1483005, 1242509, 1220084, 1406099,NA,"east",1955.84955,0, 4604, 4604+,0,0,0,"1999"
"1184","Guldborgsund","w570714700000013508",2000-07-07, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Kettinge By, Kettinge.","26k",  679641.5,  6062852.8,"194963","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 682256,1387324,1527028,1373523, 1540630, 1452233,1426999, 1695276,1700984, 1375212, 1346190, 1595098,NA,"east",1976.71987,0, 4407, 4407+,0,0,0,"2000"
"1185","Guldborgsund","w570714700000012198",1998-12-14, 750, 48.00, 46.00,"NEG Micon","NM 48/750",376,"LAND","Hullebæk By, Systofte","5c",  688620.5,  6077242.7,"192198","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 104877,1426825,1564896,1302362,1590397,1334714, 1467503, 1340972,1254710, 1484220,1607526, 1368765, 1322998, 1316341,NA,"east",1896.20978,0, 4978, 4978+,0,0,0,"1998"
"1186","Guldborgsund","w570714700000012051",1998-11-04, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Engestofte","6a",  664629.8,  6072840.8,"192208","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 223930,1398895,1467978, 817801, 715232,1346730, 1475870, 1383451,1256910, 1498076,1557475, 1309614, 1270957, 1482793,NA,"east",1722.10989,0, 5018, 5018+,0,0,0,"1998"
"1187","Guldborgsund","w570714700000006883",1983-10-11,  55, 15.50, 18.00,"Nordtank","NTK 55/11",376,"LAND","Bøtø Nor, Væggerløse","34c",  689790.6,  6065181.5,"150692",NA,NA,NA,NA,NA,NA,NA,   2036,  12401,  9748,  12075,  9874,  12293,  14200,  18270,   9090,  11820,   5010,  10200,  12150,  11940,  12780,  15180,  15660,  19500,  11466,   5244,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-13,"east", 225.91616,1, 6973, 6973 ,1,0,0,"1983"
"1188","Guldborgsund","w570714700000008849",1990-04-06, 225, 27.00, 31.50,"Vestas","V 27-225",376,"LAND","Kippinge","37a",  677833.8,  6087006.9,"174441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 313580, 497540, 532260, 425450, 574710, 529770, 434970, 469470, 549180, 434005, 462416, 424280, 471445, 447457,  469222,  460466, 402898,  549587, 505222,  443052,  362464,  414365,2011-11-03,"east",2099.08089,1, 7881, 7881 ,0,0,1,"1990"
"1189","Guldborgsund","w570714700000013607",2000-07-19, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Nysted Købst.","1c",  677926.7,  6061395.2,"194971","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 770959,1612196,1770576,1586358, 1793746, 1624703,1553889, 1832462,1905557, 1657739, 1586582, 1892217,NA,"east",2256.50773,0, 4395, 4395+,0,0,0,"2000"
"1190","Guldborgsund","w570714700000010699",1997-05-30, 600, 48.00, 46.00,"NEG Micon","NM 1800-600/150",376,"LAND","Våbensted","5a m.fl",  666188.9,  6073782.0,"184908","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 691647,1642834,1275686,1440001,1261888,1341010,1278856, 1417645, 1340452,1220155, 1514567,1501041, 1287268, 1259434, 1344991,NA,"east",2279.59449,0, 5541, 5541+,0,0,0,"1997"
"1191","Guldborgsund","w570714700000006548",1980-10-15,  30, 11.00, 18.00,"BONUS","Ukendt-BONUS",376,"LAND","Idestrup","36",  691202.0,  6071182.3,"60415753","",NA,NA,NA,  2626, 17414, 15655,  18982,  19272, 15148,  18764, 15345,  19104,  16240,  17700,  14120,  22220,  19510,  19640,  18810,  13810,  17160,  19590,  17120,  17980,  15770,  21390,  13170,   21120,   10620,  12278,   22362,  27829,   21513,   17441,   19834,NA,"east", 596.75222,0,11612,11612+,1,0,1,"1980"
"1192","Guldborgsund","w570714700000006555",1980-12-01,  20, 12.60, 20.00,"Genvind","GV 20",376,"LAND","Klodskov By, Ønslev","28a",  681873.9,  6079746.3,"59269","",NA,NA,NA,     0, 10702,  9622,  11666,  11844,  9310,  11533,  9431,  11741,  10706,  11829,  10269,  10987,  11458,  12263,  10809,  10838,   8448,  18368,   8441,  15848,  14746,  15455,  19529,   18820,   15332,  13575,   21857,  17725,   12056,   11355,   12081,NA,"east", 644.27167,0,11565,11565+,1,0,1,"1980"
"1193","Guldborgsund","w570714700000007811",1988-02-01, 150,  0.10,  0.10,"BONUS","Ukendt-BONUS",376,"LAND","Udgået","0",  685798.0,  6062476.0,"162943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 200000, 362240, 366640, 312840, 369620, 327580, 362540, 364700, 257280, 263820, 373200, 289850, 284984,      0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-20,"east",2186.27444,1, 4768, 4768 ,0,0,0,"1988"
"1194","Guldborgsund","w570714700000106521",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  677770.8,  6046775.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1195","Guldborgsund","w570714700000006814",1983-05-13,  55,  0.10,  0.10,"Sonebjerg","Ukendt-Sonebjerg",376,"LAND","Udgået","0",  679599.0,  6065902.0,"147716",NA,NA,NA,NA,NA,NA,NA,  16045,  27925, 21950,  27190, 22235,  27682,  25243,  27889,  24210,  27690,  47730,  59470,   3500,  19790,  21630,   8810,NA,NA,      0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-01,"east", 498.87532,1, 6716, 6716 ,1,0,0,"1983"
"1196","Guldborgsund","w570714700000105999",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  672631.7,  6046996.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1197","Guldborgsund","w570714700000106309",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  675977.2,  6048935.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1198","Guldborgsund","w570714700000013492",2000-07-17, 660, 47.00, 40.00,"Vestas","V 47",376,"LAND","Tårs By Og Sogn","20a",  669731.6,  6080548.5,"194938","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 475107,1160569,1284703,1179576, 1328193, 1260143,1082690, 1474595,1410460, 1221320, 1185952, 1398003,NA,"east",1907.30318,0, 4397, 4397+,0,0,0,"2000"
"1199","Guldborgsund","w570714700000007866",1988-05-01, 150,  0.10,  0.10,"BONUS","Ukendt-BONUS",376,"LAND","Udgået","0",  685797.0,  6062598.0,"163164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 117960, 334240, 394560, 337360, 375840, 287240, 356900, 390120, 280100, 320060, 353540, 312124, 304527,      0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-21,"east",2248.11722,1, 4679, 4679 ,0,0,0,"1988"
"1200","Guldborgsund","w570714700000010118",1996-09-24, 550, 41.00, 42.00,"Nordtank","NTK 550/41-Nordtank",376,"LAND","Lundby By, Brarup","6a m.fl",  681896.9,  6083785.0,"183911","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 269949,1056777,1223549, 964915,1068712, 931272,1051015, 973249, 1062618, 1000589, 895357, 1130670,1122959,  956496,  946716, 1096548,NA,"east",1868.16805,0, 5789, 5789+,0,0,0,"1996"
"1201","Guldborgsund","w570714700000106170",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  674351.0,  6046761.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
"1202","Guldborgsund","w570714700000013560",2000-07-19, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Nysted Købst.","59r",  676900.6,  6063281.8,"194969","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 710916,1481702,1659293,1440822, 1595948, 1523387,1482199, 1751298,1820811, 1536739, 1474290, 1730773,NA,"east",2102.19853,0, 4395, 4395+,0,0,0,"2000"
"1203","Guldborgsund","w570714700000006517",1978-01-01,  45, 15.20, 18.00,"BONUS","M 102",376,"LAND","Vaalse By Og Sogn","5i",  677695.6,  6089942.0,"132789",NA,NA,40000,48000, 49030, 54181, 48710,  59062,  59962, 47132,  58384, 47744,  59440,  52090,  65210,  52830,  54270,  50520,  64900,  58110,  43860,  52230,  64700,  49570,  50910,  43020,  28770,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-02,"east",1192.14010,1, 9010, 9010 ,1,0,0,"1978"
"1204","Guldborgsund","w570714700000013447",2000-07-17, 660, 47.00, 40.00,"Vestas","V 47",376,"LAND","Tårs","15i",  669749.3,  6080738.3,"194937","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 493817,1193639,1308799,1208986, 1359571, 1283787,1121928, 1520043,1419492, 1257910, 1230056, 1427334,NA,"east",1955.18348,0, 4397, 4397+,0,0,0,"2000"
"1205","Guldborgsund","w570714700000013461",2000-07-07, 750, 48.00, 45.00,"NEG Micon","NM 48/750",376,"LAND","Kettinge By, Nysted Købst.","26a",  679443.4,  6062858.4,"194964","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 691516,1394696,1576508,1411634, 1597102, 1474529,1449661, 1689152,1735420, 1426640, 1368825, 1575518,NA,"east",2016.55560,0, 4407, 4407+,0,0,0,"2000"
"1206","Guldborgsund","w570714700000105937",2003-06-17,2300, 82.40, 68.80,"BONUS","2,3 MW",376,"HAV","Uoplyst","hav",  672522.4,  6049884.0,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585261, 8015901, 7599237,7183190, 5637562,8459562, 7668222, 7306663, 8342347,NA,"east",3221.76006,0, 3332, 3332+,0,0,0,"2000"
