,index,Unnamed: 0,plant_code,plant_name,report_year,state,county,ownership,sector,zip,lat,long,bal_auth_code,bal_auth_name,trans_owner,trans_owner_id,solar_cap,wind_cap,intermittent_cap,wat_source,isrsrvr,prop_interm_cap,prime_mover,uprate_or_repower,prop_gen,investment,plan_uprate_sum,op_year,nameplate,tot_nameplate,perc_intermittent,utility,plan_uprate,isRPS
1344,4050,4050,3036,Slide Creek,2014,OR,Douglas,S,1,97447,43.2939,-122.4728,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,North Umpqua River,0,3840.9,HY,0,0,0,,1951,18,14637.7,0.151929606,1,0,1
1345,4053,4053,3037,Soda Springs,2014,OR,Douglas,S,1,97447,43.3061,-122.5014,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,North Fork Umpqua River,0,3840.9,HY,0,0,0,,1952,11,14637.7,0.151929606,1,0,1
1346,4060,4060,3040,Toketee Falls,2014,OR,Douglas,S,1,97447,43.272729,-122.447498,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,North Fork Umpqua River,0,3840.9,HY,0,0,0,,1949,42.6,14637.7,0.151929606,1,0,1
1347,4061,4061,3040,Toketee Falls,2014,OR,Douglas,S,1,97447,43.272729,-122.447498,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,North Fork Umpqua River,0,3840.9,HY,0,0,0,,1949,42.6,14637.7,0.151929606,1,0,1
1348,4062,4062,3040,Toketee Falls,2014,OR,Douglas,S,1,97447,43.272729,-122.447498,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,North Fork Umpqua River,0,3840.9,HY,0,0,0,,1949,42.6,14637.7,0.151929606,1,0,1
1349,4065,4065,3041,Wallowa Falls,2014,OR,Wallowa,S,1,97846,45.266702,-117.212732,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,East Fork Wallowa River,0,3840.9,HY,0,0,0,,1921,1.1,14637.7,0.151929606,1,0,1
1350,4078,4078,3045,Faraday,2014,OR,Clackamas,S,1,97023,45.268045,-122.32009,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1907,36.6,2071,0.002076292,1,0,1
1351,4079,4079,3045,Faraday,2014,OR,Clackamas,S,1,97023,45.268045,-122.32009,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1907,36.6,2071,0.002076292,1,0,1
1352,4080,4080,3045,Faraday,2014,OR,Clackamas,S,1,97023,45.268045,-122.32009,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1907,36.6,2071,0.002076292,1,0,1
1353,4081,4081,3045,Faraday,2014,OR,Clackamas,S,1,97023,45.268045,-122.32009,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1907,36.6,2071,0.002076292,1,0,1
1354,4082,4082,3045,Faraday,2014,OR,Clackamas,S,1,97023,45.268045,-122.32009,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1907,36.6,2071,0.002076292,1,0,1
1355,4083,4083,3045,Faraday,2014,OR,Clackamas,S,1,97023,45.268045,-122.32009,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1907,36.6,2071,0.002076292,1,0,1
1356,4088,4088,3047,North Fork,2014,OR,Clackamas,S,1,97023,45.243287,-122.27995,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1958,40.8,2071,0.002076292,1,0,1
1357,4089,4089,3047,North Fork,2014,OR,Clackamas,S,1,97023,45.243287,-122.27995,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1958,40.8,2071,0.002076292,1,0,1
1358,4096,4096,3048,Pelton,2014,OR,Jefferson,J,1,97741,44.694374,-121.231379,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Deschutes River,0,0,HY,0,0,0,,1957,109.8,2071,0.002076292,1,0,1
1359,4097,4097,3048,Pelton,2014,OR,Jefferson,J,1,97741,44.694374,-121.231379,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Deschutes River,0,0,HY,0,0,0,,1957,109.8,2071,0.002076292,1,0,1
1360,4098,4098,3048,Pelton,2014,OR,Jefferson,J,1,97741,44.694374,-121.231379,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Deschutes River,0,0,HY,0,0,0,,1957,109.8,2071,0.002076292,1,0,1
1361,4109,4109,3049,River Mill,2014,OR,Clackamas,S,1,97023,45.299991,-122.350023,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1911,18.8,2071,0.002076292,1,0,1
1362,4110,4110,3049,River Mill,2014,OR,Clackamas,S,1,97023,45.299991,-122.350023,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1911,18.8,2071,0.002076292,1,0,1
1363,4111,4111,3049,River Mill,2014,OR,Clackamas,S,1,97023,45.299991,-122.350023,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1911,18.8,2071,0.002076292,1,0,1
1364,4112,4112,3049,River Mill,2014,OR,Clackamas,S,1,97023,45.299991,-122.350023,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1911,18.8,2071,0.002076292,1,0,1
1365,4113,4113,3049,River Mill,2014,OR,Clackamas,S,1,97023,45.299991,-122.350023,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Clackamas River,0,0,HY,0,0,0,,1911,18.8,2071,0.002076292,1,0,1
1366,4120,4120,3050,Round Butte,2014,OR,Jefferson,J,1,97741,44.605837,-121.277334,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Deschutes River,0,0,HY,0,0,0,,1964,372.5,2071,0.002076292,1,0,1
1367,4121,4121,3050,Round Butte,2014,OR,Jefferson,J,1,97741,44.605837,-121.277334,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Deschutes River,0,0,HY,0,0,0,,1964,372.5,2071,0.002076292,1,0,1
1368,4122,4122,3050,Round Butte,2014,OR,Jefferson,J,1,97741,44.605837,-121.277334,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Deschutes River,0,0,HY,0,0,0,,1964,372.5,2071,0.002076292,1,0,1
1369,4149,4149,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1370,4150,4150,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1371,4151,4151,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1372,4152,4152,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1373,4153,4153,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1374,4154,4154,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1375,4155,4155,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1376,4156,4156,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1377,4157,4157,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1378,4158,4158,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1379,4159,4159,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1380,4160,4160,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1381,4161,4161,3053,Sullivan,2014,OR,Clackamas,S,1,97068,45.354004,-122.618954,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,Willamette River,0,0,HY,0,0,0,,1924,15.4,2071,0.002076292,1,0,1
1382,4168,4168,3067,Carmen Smith,2014,OR,Linn,S,1,97413,44.285977,-122.041352,BPAT,Bonneville Power Administration,Eugene Water & Electric Board,6013,0,0,0,"McKenzie River, Smith River",0,0,HY,1,0,1,,1963,114.3,234,0,1,0,1
1383,4169,4169,3067,Carmen Smith,2014,OR,Linn,S,1,97413,44.285977,-122.041352,BPAT,Bonneville Power Administration,Eugene Water & Electric Board,6013,0,0,0,"McKenzie River, Smith River",0,0,HY,1,0,1,,1963,114.3,234,0,1,0,1
1384,4170,4170,3067,Carmen Smith,2014,OR,Linn,S,1,97413,44.285977,-122.041352,BPAT,Bonneville Power Administration,Eugene Water & Electric Board,6013,0,0,0,"McKenzie River, Smith River",0,0,HY,1,0,1,,1963,114.3,234,0,1,0,1
1385,4175,4175,3068,Leaburg,2014,OR,Lane,S,1,97477,44.1011,-122.6892,BPAT,Bonneville Power Administration,Eugene Water & Electric Board,6013,0,0,0,McKenzie River,0,0,HY,0,0,0,,1930,15.9,234,0,1,0,1
1386,4176,4176,3068,Leaburg,2014,OR,Lane,S,1,97477,44.1011,-122.6892,BPAT,Bonneville Power Administration,Eugene Water & Electric Board,6013,0,0,0,McKenzie River,0,0,HY,0,0,0,,1930,15.9,234,0,1,0,1
1387,4179,4179,3071,Walterville,2014,OR,Lane,S,1,97477,44.069636,-122.835046,BPAT,Bonneville Power Administration,Eugene Water & Electric Board,6013,0,0,0,McKenzie River,0,0,HY,1,0,1,0.5,1949,8,234,0,1,0.5,1
1388,4182,4182,3074,Big Cliff,2014,OR,Marion,S,1,97452,44.7514,-122.2832,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,North Santiam River,0,373.8,HY,0,0,0,,1954,18,34996.4,0.132256461,1,0,1
1389,4220,4220,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1390,4221,4221,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1391,4222,4222,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1392,4223,4223,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1393,4224,4224,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1394,4225,4225,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1395,4226,4226,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1396,4227,4227,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1397,4228,4228,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1398,4229,4229,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1399,4230,4230,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1400,4231,4231,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1401,4232,4232,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1402,4233,4233,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1403,4234,4234,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1404,4235,4235,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1405,4236,4236,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1406,4237,4237,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1407,4238,4238,3075,Bonneville,2014,OR,Multnomah,S,1,97014,45.6441,-121.941009,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1938,1095.5,34996.4,0.132256461,1,0,1
1408,4243,4243,3076,Cougar,2014,OR,Lane,S,1,97452,44.1307,-122.2439,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,South Fork Mckensie River,0,373.8,HY,0,0,0,,1964,26,34996.4,0.132256461,1,0,1
1409,4244,4244,3076,Cougar,2014,OR,Lane,S,1,97452,44.1307,-122.2439,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,South Fork Mckensie River,0,373.8,HY,0,0,0,,1964,26,34996.4,0.132256461,1,0,1
1410,4249,4249,3077,Detroit,2014,OR,Marion,S,1,97452,44.7224,-122.2511,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,North Santiam River,0,373.8,HY,0,0,0,,1953,100,34996.4,0.132256461,1,0,1
1411,4250,4250,3077,Detroit,2014,OR,Marion,S,1,97452,44.7224,-122.2511,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,North Santiam River,0,373.8,HY,0,0,0,,1953,100,34996.4,0.132256461,1,0,1
1412,4252,4252,3078,Dexter,2014,OR,Lane,S,1,97452,43.9242,-122.8055,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Middle Fork Willamette River,0,373.8,HY,0,0,0,,1955,15,34996.4,0.132256461,1,0,1
1413,4257,4257,3080,Green Peter,2014,OR,Linn,S,1,97452,44.4494,-122.5494,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,South Santiam River,0,373.8,HY,0,0,0,,1967,80,34996.4,0.132256461,1,0,1
1414,4258,4258,3080,Green Peter,2014,OR,Linn,S,1,97452,44.4494,-122.5494,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,South Santiam River,0,373.8,HY,0,0,0,,1967,80,34996.4,0.132256461,1,0,1
1415,4262,4262,3081,Hills Creek,2014,OR,Lane,S,1,97452,43.7107,-122.4238,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Middle Fork Willamette River,0,373.8,HY,0,0,0,,1962,15,34996.4,0.132256461,1,0,1
1416,4295,4295,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1417,4296,4296,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1418,4297,4297,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1419,4298,4298,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1420,4299,4299,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1421,4300,4300,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1422,4301,4301,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1423,4302,4302,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
1424,4303,4303,3082,John Day,2014,OR,Sherman,S,1,97058,45.71644,-120.69408,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1968,1755,34996.4,0.132256461,1,0,1
